ParcelId,OldLand,OldBuilding,OldTotal,NewLand,NewBuilding,NewTotal,Planning,Designation,NBHD
R72 02601 0049,22660,26810,49470,25620,20310,45930,SOUTH PARK,HD-1,South Park
R72 02610 0033,15050,5030,20080,12840,16440,29280,SOUTH PARK,HD-1,South Park
R72 02610 0034,4900,5100,10000,15740,1900,17640,SOUTH PARK,HD-1,South Park
R72 02610 0002,3610,0,3610,3630,0,3630,SOUTH PARK,HD-1,South Park
R72 01911 0036,22560,48090,70650,22560,83380,105940,SOUTH PARK,HD-2,South Park
R72 02705 0068,13730,40300,54030,13570,117440,131010,SOUTH PARK,HD-2,South Park
R72 02803 0039,8320,14730,23050,9460,12360,21820,SOUTH PARK,HD-2,South Park
R72 02803 0044,9120,23670,32790,10410,30730,41140,SOUTH PARK,HD-2,South Park
R72 01907 0011,15840,37090,52930,12900,49700,62600,SOUTH PARK,HD-2,South Park
R72 01907 0017,16130,38940,55070,13120,50940,64060,SOUTH PARK,HD-2,South Park
R72 02705 0101,13040,57420,70460,13230,82460,95690,SOUTH PARK,HD-2,South Park
R72 02702 0003,21460,43960,65420,21570,82080,103650,SOUTH PARK,HD-2,South Park
R72 02707 0066,16970,83040,100010,17630,70140,87770,SOUTH PARK,HD-2,South Park
R72 02705 0010,16550,50840,67390,17640,81080,98720,SOUTH PARK,HD-2,South Park
R72 02801 0033,11970,24950,36920,13140,21010,34150,SOUTH PARK,HD-2,South Park
R72 02706 0031,10790,6060,16850,10620,25910,36530,SOUTH PARK,HD-2,South Park
R72 02706 0033,16770,2060,18830,17440,2800,20240,SOUTH PARK,HD-2,South Park
R72 02711 0054,19200,53860,73060,20000,50420,70420,SOUTH PARK,HD-2,South Park
R72 02711 0008,17750,37010,54760,18300,150820,169120,SOUTH PARK,HD-2,South Park
R72 02705 0079,22730,101130,123860,22760,113580,136340,SOUTH PARK,HD-2,South Park
R72 02703 0044,9530,0,9530,8740,0,8740,SOUTH PARK,HD-2,South Park
R72 02703 0043,19870,40300,60170,20000,76630,96630,SOUTH PARK,HD-2,South Park
R72 02708 0004,29030,12610,41640,30900,23250,54150,SOUTH PARK,HD-2,South Park
R72 02803 0022,8770,37350,46120,10100,109870,119970,SOUTH PARK,HD-2,South Park
R72 02705 0063,22340,96030,118370,22440,142840,165280,SOUTH PARK,HD-2,South Park
R72 01905 0013,24640,19450,44090,24750,44810,69560,SOUTH PARK,HD-2,South Park
R72 02710 0005,14690,21150,35840,17260,31420,48680,SOUTH PARK,HD-2,South Park
R72 02702 0034,18620,61170,79790,19100,103320,122420,SOUTH PARK,HD-2,South Park
R72 02706 0013,15920,47590,63510,16730,116820,133550,SOUTH PARK,HD-2,South Park
R72 01911 0026,6600,0,6600,6540,0,6540,SOUTH PARK,HD-2,South Park
R72 01911 0027,25030,45320,70350,25120,83000,108120,SOUTH PARK,HD-2,South Park
R72 02707 0031,23490,134500,157990,23250,199180,222430,SOUTH PARK,HD-2,South Park
R72 01911 0023,22560,65130,87690,22560,105790,128350,SOUTH PARK,HD-2,South Park
R72 02706 0019,20360,70130,90490,20550,79280,99830,SOUTH PARK,HD-2,South Park
R72 01910 0020,21090,46470,67560,21100,89820,110920,SOUTH PARK,HD-2,South Park
R72 02706 0041,19580,55480,75060,19880,99840,119720,SOUTH PARK,HD-2,South Park
R72 02703 0039,22560,57210,79770,22560,117090,139650,SOUTH PARK,HD-2,South Park
R72 01910 0021,21090,66070,87160,21100,98250,119350,SOUTH PARK,HD-2,South Park
R72 01911 0011,27030,53560,80590,27190,95030,122220,SOUTH PARK,HD-2,South Park
R72 02802 0047,22710,66270,88980,22600,144200,166800,SOUTH PARK,HD-2,South Park
R72 02711 0039,32670,83820,116490,33000,0,33000,SOUTH PARK,HD-2,South Park
R72 02701 0029,27460,66810,94270,27890,97040,124930,SOUTH PARK,HD-2,South Park
R72 02707 0021,21840,91590,113430,21800,124130,145930,SOUTH PARK,HD-2,South Park
R72 02802 0010,21020,34540,55560,20640,58810,79450,SOUTH PARK,HD-2,South Park
R72 02705 0019,22640,56540,79180,22630,100540,123170,SOUTH PARK,HD-2,South Park
R72 02703 0020,23210,76530,99740,23140,123690,146830,SOUTH PARK,HD-2,South Park
R72 01905 0023,21840,16740,38580,21840,10520,32360,SOUTH PARK,HD-2,South Park
R72 02701 0020,25090,54180,79270,25180,76770,101950,SOUTH PARK,HD-2,South Park
R72 02705 0086,22730,36680,59410,22760,45260,68020,SOUTH PARK,HD-2,South Park
R72 02706 0011,17950,29470,47420,18440,47860,66300,SOUTH PARK,HD-2,South Park
R72 01912 0039,27030,41280,68310,27190,50940,78130,SOUTH PARK,HD-2,South Park
R72 01911 0002,28310,84200,112510,28880,149950,178830,SOUTH PARK,HD-2,South Park
R72 01910 0025,21090,41430,62520,21100,50020,71120,SOUTH PARK,HD-2,South Park
R72 02709 0005,26900,25810,52710,28200,55330,83530,SOUTH PARK,HD-2,South Park
R72 02803 0002,8260,32370,40630,9590,31290,40880,SOUTH PARK,HD-2,South Park
R72 02710 0031,220,0,220,170,0,170,SOUTH PARK,HD-2,South Park
R72 02710 0003,14340,45400,59740,16760,47970,64730,SOUTH PARK,HD-2,South Park
R72 02803 0007,11860,50590,62450,12910,38080,50990,SOUTH PARK,HD-2,South Park
R72 01910 0057,22420,24930,47350,22460,66430,88890,SOUTH PARK,HD-2,South Park
R72 02702 0005,21460,31420,52880,21570,79550,101120,SOUTH PARK,HD-2,South Park
R72 02802 0021,20680,42090,62770,20240,42260,62500,SOUTH PARK,HD-2,South Park
R72 01911 0051,24100,34450,58550,24160,54550,78710,SOUTH PARK,HD-2,South Park
R72 01912 0032,20150,58740,78890,20170,111030,131200,SOUTH PARK,HD-2,South Park
R72 02703 0027,23210,78090,101300,23140,121610,144750,SOUTH PARK,HD-2,South Park
R72 01905 0021,29970,54610,84580,30750,34230,64980,SOUTH PARK,HD-2,South Park
R72 02801 0031,14040,52820,66860,16130,59530,75660,SOUTH PARK,HD-2,South Park
R72 01906 0037,28140,74020,102160,28660,144070,172730,SOUTH PARK,HD-2,South Park
R72 02704 0011,22950,33790,56740,22850,53080,75930,SOUTH PARK,HD-2,South Park
R72 01912 0010,8320,0,8320,7860,0,7860,SOUTH PARK,HD-2,South Park
R72 01912 0051,13670,72800,86470,26360,118800,145160,SOUTH PARK,HD-2,South Park
R72 01910 0030,19320,38360,57680,19500,62030,81530,SOUTH PARK,HD-2,South Park
R72 02711 0045,27460,117310,144770,27600,200900,228500,SOUTH PARK,HD-2,South Park
R72 02702 0022,23210,124740,147950,23220,145170,168390,SOUTH PARK,HD-2,South Park
R72 01907 0031,!,!,!,35090,224610,259700,SOUTH PARK,HD-2,South Park
R72 01907 0026,!,!,!,12970,10020,22990,SOUTH PARK,HD-2,South Park
R72 01907 0032,!,!,!,14550,27460,42010,SOUTH PARK,HD-2,South Park
R72 01911 0020,19470,91310,110780,19360,143820,163180,SOUTH PARK,HD-2,South Park
R72 02708 0001,21520,35930,57450,21520,43120,64640,SOUTH PARK,HD-2,South Park
R72 02707 0040,27230,105810,133040,29500,127980,157480,SOUTH PARK,HD-2,South Park
R72 02711 0021,19580,39570,59150,19880,111450,131330,SOUTH PARK,HD-2,South Park
R72 02711 0019,19890,2180,22070,20210,0,20210,SOUTH PARK,HD-2,South Park
R72 02701 0023,23050,42530,65580,22850,73660,96510,SOUTH PARK,HD-2,South Park
R72 02802 0009,28480,72310,100790,29270,120590,149860,SOUTH PARK,HD-2,South Park
R72 02701 0009,24990,27220,52210,26180,45520,71700,SOUTH PARK,HD-2,South Park
R72 02704 0041,27000,22820,49820,29060,113850,142910,SOUTH PARK,HD-2,South Park
R72 02705 0073,22560,28580,51140,22560,125740,148300,SOUTH PARK,HD-2,South Park
R72 02803 0003,8900,31800,40700,10060,63660,73720,SOUTH PARK,HD-2,South Park
R72 01911 0021,22560,105560,128120,22560,144580,167140,SOUTH PARK,HD-2,South Park
R72 02702 0026,14350,48350,62700,14660,81310,95970,SOUTH PARK,HD-2,South Park
R72 02709 0034,!,!,!,20690,112570,133260,SOUTH PARK,HD-2,South Park
R72 07309 0012,2540,0,2540,1780,0,1780,SOUTHERN DAYTON VIEW,HD-2,Dayton View
R72 07403 0017,1970,0,1970,1840,0,1840,SOUTHERN DAYTON VIEW,HD-2,Dayton View
R72 07403 0008,15870,13160,29030,12110,32970,45080,SOUTHERN DAYTON VIEW,HD-2,Dayton View
R72 07403 0001,18630,17440,36070,14580,28480,43060,SOUTHERN DAYTON VIEW,HD-2,Dayton View
R72 07306 0008,9950,52210,62160,6820,31010,37830,SOUTHERN DAYTON VIEW,HD-2,Dayton View
R72 07402 0043,15680,35010,50690,11900,73590,85490,SOUTHERN DAYTON VIEW,HD-2,Dayton View
R72 07403 0018,8630,0,8630,1840,0,1840,SOUTHERN DAYTON VIEW,HD-2,Dayton View
R72 07402 0001,7180,0,7180,4800,0,4800,SOUTHERN DAYTON VIEW,HD-2,Dayton View
R72 07403 0010,15530,47320,62850,11810,76400,88210,SOUTHERN DAYTON VIEW,HD-2,Dayton View
R72 07403 0016,15530,50230,65760,11810,19990,31800,SOUTHERN DAYTON VIEW,HD-2,Dayton View
R72 07306 0009,10740,36630,47370,7460,24580,32040,SOUTHERN DAYTON VIEW,HD-2,Dayton View
R72 07306 0011,10740,59580,70320,7460,66950,74410,SOUTHERN DAYTON VIEW,HD-2,Dayton View
R72 07402 0048,19600,47930,67530,14340,11930,26270,SOUTHERN DAYTON VIEW,HD-2,Dayton View
R72 07310 0037,3280,8100,11380,3400,7560,10960,SOUTHERN DAYTON VIEW,HD-2,Dayton View
R72 07402 0003,16240,32510,48750,25700,73230,98930,SOUTHERN DAYTON VIEW,HD-2,Dayton View
R72 07306 0012,10740,45810,56550,7460,28530,35990,SOUTHERN DAYTON VIEW,HD-2,Dayton View
R72 07402 0036,1050,0,1050,1860,0,1860,SOUTHERN DAYTON VIEW,HD-2,Dayton View
R72 07403 0014,5310,6310,11620,14890,8070,22960,SOUTHERN DAYTON VIEW,HD-2,Dayton View
R72 07403 0012,15530,56730,72260,11810,39090,50900,SOUTHERN DAYTON VIEW,HD-2,Dayton View
R72 07310 0014,10020,69190,79210,6980,72320,79300,SOUTHERN DAYTON VIEW,HD-2,Dayton View
R72 07309 0028,10140,53430,63570,7060,65760,72820,SOUTHERN DAYTON VIEW,HD-2,Dayton View
R72 07306 0013,12530,41040,53570,8660,37830,46490,SOUTHERN DAYTON VIEW,HD-2,Dayton View
R72 07306 0014,11340,42700,54040,7860,48120,55980,SOUTHERN DAYTON VIEW,HD-2,Dayton View
R72 07403 0039,18830,84400,103230,13870,44750,58620,SOUTHERN DAYTON VIEW,HD-2,Dayton View
R72 07402 0021,350,0,350,4190,0,4190,SOUTHERN DAYTON VIEW,HD-2,Dayton View
R72 07306 0010,10740,43990,54730,7460,26090,33550,SOUTHERN DAYTON VIEW,HD-2,Dayton View
R72 07304 0016,14630,66060,80690,10930,99470,110400,UNIVERSITY ROW,HD-2,Dayton View
R72 07305 0008,18150,69150,87300,14850,66580,81430,UNIVERSITY ROW,HD-2,Dayton View
R72 07305 0009,15640,59320,74960,12690,83710,96400,UNIVERSITY ROW,HD-2,Dayton View
R72 07305 0004,10740,43380,54120,10860,34660,45520,UNIVERSITY ROW,HD-2,Dayton View
R72 07304 0013,15900,51780,67680,11990,79390,91380,UNIVERSITY ROW,HD-2,Dayton View
R72 07305 0002,10740,174650,185390,10860,111740,122600,UNIVERSITY ROW,HD-2,Dayton View
R72 07305 0011,13250,61080,74330,10650,97470,108120,UNIVERSITY ROW,HD-2,Dayton View
R72 07305 0005,9780,40610,50390,9840,53490,63330,UNIVERSITY ROW,HD-2,Dayton View
R72 07304 0014,15740,54970,70710,11860,58960,70820,UNIVERSITY ROW,HD-2,Dayton View
R72 07304 0011,16700,50490,67190,12620,60860,73480,UNIVERSITY ROW,HD-2,Dayton View
R72 07305 0003,10740,30420,41160,10860,21720,32580,UNIVERSITY ROW,HD-2,Dayton View
R72 07305 0015,25080,133330,158410,20630,67870,88500,UNIVERSITY ROW,HD-2,Dayton View
R72 07304 0003,7650,195490,203140,7940,55870,63810,UNIVERSITY ROW,HD-2,Dayton View
R72 07305 0012,13250,47850,61100,10650,76660,87310,UNIVERSITY ROW,HD-2,Dayton View
R72 07304 0001,32900,72260,105160,28800,13200,42000,UNIVERSITY ROW,HD-1,Dayton View
R72 07305 0001,5680,0,5680,5170,0,5170,UNIVERSITY ROW,HD-2,Dayton View
R72 07304 0010,17490,73040,90530,13250,49280,62530,UNIVERSITY ROW,HD-2,Dayton View
R72 07304 0015,15000,80050,95050,15000,96710,111710,UNIVERSITY ROW,HD-2,Dayton View
R72 07305 0013,15240,63470,78710,12350,72960,85310,UNIVERSITY ROW,HD-2,Dayton View
R72 07305 0006,13490,37130,50620,13780,35100,48880,UNIVERSITY ROW,HD-2,Dayton View
R72 07304 0006,15900,48580,64480,11990,63660,75650,UNIVERSITY ROW,HD-2,Dayton View
R72 07304 0008,20350,50590,70940,15540,76170,91710,UNIVERSITY ROW,HD-2,Dayton View
R72 02708 0019,17550,23340,40890,18000,31820,49820,WALNUT HILLS,HD-2,South Park
R72 02708 0025,23520,36690,60210,23480,57910,81390,WALNUT HILLS,HD-2,South Park
R72 02708 0032,18330,36420,54750,18500,58840,77340,WALNUT HILLS,HD-2,South Park
R72 02708 0023,22890,36260,59150,22650,61210,83860,WALNUT HILLS,HD-2,South Park
R72 02708 0020,26460,60830,87290,26500,72350,98850,WALNUT HILLS,HD-2,South Park
R72 02708 0022,19850,18890,38740,9820,3990,13810,WALNUT HILLS,HD-2,South Park
R72 02708 0021,19160,27010,46170,18990,30550,49540,WALNUT HILLS,HD-2,South Park
R72 02708 0027,29330,72110,101440,30560,120490,151050,WALNUT HILLS,HD-2,South Park
R72 00603 0001,439520,667140,1106660,147090,5743710,5890800,WEBSTER STATION,HD-2,E.Third Street
R72 08306 0012,1570,0,1570,1230,0,1230,WOLF CREEK,HD-2,P.L. Dunbar
R72 08308 0030,3060,0,3060,2490,0,2490,WOLF CREEK,HD-2,P.L. Dunbar
R72 08306 0028,9200,48270,57470,9150,43430,52580,WOLF CREEK,HD-2,P.L. Dunbar
R72 08306 0029,9200,37650,46850,8150,37650,45800,WOLF CREEK,HD-2,P.L. Dunbar
R72 08306 0027,2160,38610,40770,1690,62570,64260,WOLF CREEK,HD-2,P.L. Dunbar
R72 08307 0084,5480,8360,13840,4980,13590,18570,WOLF CREEK,HD-2,P.L. Dunbar
R72 08306 0013,2160,177210,179370,1690,142220,143910,WOLF CREEK,HD-2,P.L. Dunbar
R72 08306 0001,10800,57520,68320,10820,92080,102900,WOLF CREEK,HD-2,P.L. Dunbar
R72 08306 0014,5250,37200,42450,4110,35350,39460,WOLF CREEK,HD-2,P.L. Dunbar
R72 08307 0075,5200,40060,45260,4720,41990,46710,WOLF CREEK,HD-2,P.L. Dunbar
R72 08307 0092,6900,0,6900,6420,107700,114120,WOLF CREEK,HD-2,P.L. Dunbar
R72 08307 0074,5040,44450,49490,4580,38520,43100,WOLF CREEK,HD-2,P.L. Dunbar
R72 08307 0040,8650,0,8650,8390,87210,95600,WOLF CREEK,HD-2,P.L. Dunbar
R72 08306 0019,7500,4220,11720,7500,43830,51330,WOLF CREEK,HD-2,P.L. Dunbar
R72 08307 0038,9490,13760,23250,8440,22530,30970,WOLF CREEK,HD-2,P.L. Dunbar
R72 08307 0055,3350,0,3350,2690,0,2690,WOLF CREEK,HD-2,P.L. Dunbar
R72 08307 0078,6220,930,7150,5570,630,6200,WOLF CREEK,HD-2,P.L. Dunbar
R72 08307 0053,7090,0,7090,6300,58900,65200,WOLF CREEK,HD-2,P.L. Dunbar
R72 08306 0005,10800,14600,25400,10820,54970,65790,WOLF CREEK,HD-2,P.L. Dunbar
R72 08308 0028,3010,0,3010,2440,0,2440,WOLF CREEK,HD-2,P.L. Dunbar
R72 08306 0030,9200,54990,64190,9150,55760,64910,WOLF CREEK,HD-2,P.L. Dunbar
R72 08307 0037,5330,2930,8260,4880,0,4880,WOLF CREEK,HD-2,P.L. Dunbar
R72 08306 0025,8080,36930,45010,8210,44290,52500,WOLF CREEK,HD-2,P.L. Dunbar
R72 08307 0076,5590,32010,37600,5050,31680,36730,WOLF CREEK,HD-2,P.L. Dunbar
R72 08306 0026,9400,41150,50550,9320,54140,63460,WOLF CREEK,HD-2,P.L. Dunbar
R72 08306 0021,2380,7000,9380,2910,7070,9980,WOLF CREEK,HD-2,P.L. Dunbar
R72 08309 0008,12960,14030,26990,11400,6920,18320,WOLF CREEK,HD-2,P.L. Dunbar
R72 08307 0082,5480,0,5480,4980,56590,61570,WOLF CREEK,HD-2,P.L. Dunbar
R72 08306 0031,9200,31710,40910,9150,44060,53210,WOLF CREEK,HD-2,P.L. Dunbar
R72 08308 0033,15240,0,15240,7690,0,7690,WOLF CREEK,HD-2,P.L. Dunbar
R72 08306 0004,10800,49580,60380,10820,45740,56560,WOLF CREEK,HD-2,P.L. Dunbar
R72 08307 0057,6690,8430,15120,5970,7100,13070,WOLF CREEK,HD-2,P.L. Dunbar
R72 08307 0059,7480,159940,167420,6630,101120,107750,WOLF CREEK,HD-2,P.L. Dunbar
R72 08308 0027,6020,7700,13720,5430,7000,12430,WOLF CREEK,HD-2,P.L. Dunbar
R72 08307 0083,2730,0,2730,2240,0,2240,WOLF CREEK,HD-2,P.L. Dunbar
R72 08306 0003,10800,44720,55520,10820,60140,70960,WOLF CREEK,HD-2,P.L. Dunbar
R72 08306 0024,7400,43650,51050,7780,21690,29470,WOLF CREEK,HD-2,P.L. Dunbar
R72 08307 0023,2210,0,2210,1890,0,1890,WOLF CREEK,HD-2,P.L. Dunbar
R72 08307 0085,2730,0,2730,2240,0,2240,WOLF CREEK,HD-2,P.L. Dunbar
R72 08306 0017,7500,4020,11520,7500,5380,12880,WOLF CREEK,HD-2,P.L. Dunbar
R72 08306 0016,9450,29220,38670,9390,48360,57750,WOLF CREEK,HD-2,P.L. Dunbar
R72 08308 0029,5860,47270,53130,5280,34680,39960,WOLF CREEK,HD-2,P.L. Dunbar
R72 08308 0032,270,0,270,80,0,80,WOLF CREEK,HD-2,P.L. Dunbar
R72 08306 0002,10800,46770,57570,10820,39630,50450,WOLF CREEK,HD-2,P.L. Dunbar
R72 08407 0017,5210,13360,18570,4100,0,4100,WOLF CREEK,HD-2,WThirdSt/Wrt Dbr
R72 08407 0018,12490,299370,311860,9840,222230,232070,WOLF CREEK,HD-2,WThirdSt/Wrt Dbr
R72 08407 0010,11090,21840,32930,8730,80930,89660,WOLF CREEK,HD-2,WThirdSt/Wrt Dbr
R72 08407 0016,5340,36770,42110,4210,135910,140120,WOLF CREEK,HD-2,WThirdSt/Wrt Dbr
R72 08407 0013,6550,0,6550,2620,0,2620,WOLF CREEK,HD-2,WThirdSt/Wrt Dbr
R72 08407 0009,4940,41670,46610,4420,115580,120000,WOLF CREEK,HD-2,WThirdSt/Wrt Dbr
R72 08406 0022,5020,44940,49960,3960,24880,28840,WOLF CREEK,HD-2,WThirdSt/Wrt Dbr
R72 08406 0026,18840,61360,80200,14840,51500,66340,WOLF CREEK,HD-2,WThirdSt/Wrt Dbr
R72 08406 0024,3320,63500,66820,2970,53740,56710,WOLF CREEK,HD-2,WThirdSt/Wrt Dbr
R72 08407 0012,4700,15900,20600,4210,41500,45710,WOLF CREEK,HD-2,WThirdSt/Wrt Dbr
R72 08407 0050,4410,0,4410,1760,0,1760,WOLF CREEK,HD-2,WThirdSt/Wrt Dbr
R72 08406 0058,4350,20520,24870,3890,13330,17220,WOLF CREEK,HD-2,WThirdSt/Wrt Dbr
R72 08406 0061,2150,9420,11570,1920,7600,9520,WOLF CREEK,HD-2,WThirdSt/Wrt Dbr
R72 08406 0021,4020,1890,5910,3600,1530,5130,WOLF CREEK,HD-2,WThirdSt/Wrt Dbr
R72 08406 0018,9480,51590,61070,6870,42250,49120,WOLF CREEK,HD-2,WThirdSt/Wrt Dbr
R72 08502 0083,530,0,530,210,0,210,WRIGHT-DUNBAR,HD-2,WThirdSt/Wrt Dbr
R72 08602 0035,11340,0,11340,10410,0,10410,WRIGHT-DUNBAR,HD-2,WThirdSt/Wrt Dbr
R72 08502 0060,12520,0,12520,11290,0,11290,WRIGHT-DUNBAR,HD-2,WThirdSt/Wrt Dbr
R72 08602 0021,31640,45440,77080,32420,108920,141340,WRIGHT-DUNBAR,HD-2,WThirdSt/Wrt Dbr
R72 08601 0004,4580,907820,912400,3600,941240,944840,WRIGHT-DUNBAR,HD-2,WThirdSt/Wrt Dbr
R72 08503 0053,350,0,350,350,0,350,WRIGHT-DUNBAR,HD-2,WThirdSt/Wrt Dbr
R72 08603 0097,24190,0,24190,12090,0,12090,WRIGHT-DUNBAR,HD-2,WThirdSt/Wrt Dbr
R72 08502 0030,24700,126890,151590,24710,125520,150230,WRIGHT-DUNBAR,HD-2,WThirdSt/Wrt Dbr
R72 08502 0069,1070,0,1070,840,0,840,WRIGHT-DUNBAR,HD-2,WThirdSt/Wrt Dbr
R72 08502 0071,2570,0,2570,1900,0,1900,WRIGHT-DUNBAR,HD-2,WThirdSt/Wrt Dbr
R72 08503 0020,0,0,0,260,0,260,WRIGHT-DUNBAR,HD-2,WThirdSt/Wrt Dbr
R72 08502 0074,1580,0,1580,1230,0,1230,WRIGHT-DUNBAR,HD-2,WThirdSt/Wrt Dbr
R72 08503 0066,660,0,660,510,0,510,WRIGHT-DUNBAR,HD-2,WThirdSt/Wrt Dbr
R72 08502 0029,25040,82210,107250,25050,88180,113230,WRIGHT-DUNBAR,HD-2,WThirdSt/Wrt Dbr
R72 08502 0062,1140,0,1140,890,0,890,WRIGHT-DUNBAR,HD-2,WThirdSt/Wrt Dbr
R72 08503 0042,350,0,350,280,0,280,WRIGHT-DUNBAR,HD-2,WThirdSt/Wrt Dbr
R72 08503 0017,410,0,410,290,0,290,WRIGHT-DUNBAR,HD-2,WThirdSt/Wrt Dbr
R72 08502 0068,2080,0,2080,1630,0,1630,WRIGHT-DUNBAR,HD-2,WThirdSt/Wrt Dbr
R72 08601 0011,4820,29390,34210,3800,79420,83220,WRIGHT-DUNBAR,HD-2,WThirdSt/Wrt Dbr
R72 08601 0019,4590,6270,10860,4110,0,4110,WRIGHT-DUNBAR,HD-2,WThirdSt/Wrt Dbr
R72 08602 0022,22960,109640,132600,23310,71690,95000,WRIGHT-DUNBAR,HD-2,WThirdSt/Wrt Dbr
R72 08503 0057,600,0,600,600,0,600,WRIGHT-DUNBAR,HD-2,WThirdSt/Wrt Dbr
R72 08503 0067,730,0,730,560,0,560,WRIGHT-DUNBAR,HD-2,WThirdSt/Wrt Dbr
R72 08502 0063,1170,0,1170,920,0,920,WRIGHT-DUNBAR,HD-2,WThirdSt/Wrt Dbr
R72 08502 0079,1580,0,1580,620,0,620,WRIGHT-DUNBAR,HD-2,WThirdSt/Wrt Dbr
R72 08503 0069,120,0,120,120,0,120,WRIGHT-DUNBAR,HD-2,WThirdSt/Wrt Dbr
R72 08503 0055,450,0,450,450,0,450,WRIGHT-DUNBAR,HD-2,WThirdSt/Wrt Dbr
R72 08604 0047,14980,0,14980,13560,0,13560,WRIGHT-DUNBAR,HD-2,WThirdSt/Wrt Dbr
R72 08503 0037,220,0,220,180,0,180,WRIGHT-DUNBAR,HD-2,WThirdSt/Wrt Dbr
R72 08502 0067,2080,0,2080,1630,0,1630,WRIGHT-DUNBAR,HD-2,WThirdSt/Wrt Dbr
R72 08503 0062,180,0,180,140,0,140,WRIGHT-DUNBAR,HD-2,WThirdSt/Wrt Dbr
R72 08502 0072,2080,0,2080,1630,0,1630,WRIGHT-DUNBAR,HD-2,WThirdSt/Wrt Dbr
R72 08503 0059,180,0,180,140,0,140,WRIGHT-DUNBAR,HD-2,WThirdSt/Wrt Dbr
R72 08502 0080,1580,0,1580,620,0,620,WRIGHT-DUNBAR,HD-2,WThirdSt/Wrt Dbr
R72 08503 0060,180,0,180,140,0,140,WRIGHT-DUNBAR,HD-2,WThirdSt/Wrt Dbr
R72 08601 0009,5220,0,5220,4110,0,4110,WRIGHT-DUNBAR,HD-2,WThirdSt/Wrt Dbr
R72 08502 0081,1580,0,1580,620,0,620,WRIGHT-DUNBAR,HD-2,WThirdSt/Wrt Dbr
R72 08503 0054,450,0,450,450,0,450,WRIGHT-DUNBAR,HD-2,WThirdSt/Wrt Dbr
R72 08502 0077,880,0,880,620,0,620,WRIGHT-DUNBAR,HD-2,WThirdSt/Wrt Dbr
R72 08601 0060,4060,99260,103320,3180,118860,122040,WRIGHT-DUNBAR,HD-2,WThirdSt/Wrt Dbr
R72 08602 0032,7920,0,7920,7840,0,7840,WRIGHT-DUNBAR,HD-2,WThirdSt/Wrt Dbr
R72 08601 0017,4960,3290,8250,3900,4250,8150,WRIGHT-DUNBAR,HD-2,WThirdSt/Wrt Dbr
R72 08503 0065,330,0,330,270,0,270,WRIGHT-DUNBAR,HD-2,WThirdSt/Wrt Dbr
R72 08503 0021,310,0,310,260,0,260,WRIGHT-DUNBAR,HD-2,WThirdSt/Wrt Dbr
R72 08502 0087,8740,0,8740,8800,0,8800,WRIGHT-DUNBAR,HD-2,WThirdSt/Wrt Dbr
R72 08502 0015,22710,2950,25660,22500,35370,57870,WRIGHT-DUNBAR,HD-2,WThirdSt/Wrt Dbr
R72 08603 0042,13440,0,13440,12090,0,12090,WRIGHT-DUNBAR,HD-2,WThirdSt/Wrt Dbr
R72 08502 0075,1580,0,1580,1230,0,1230,WRIGHT-DUNBAR,HD-2,WThirdSt/Wrt Dbr
R72 08503 0063,180,0,180,140,0,140,WRIGHT-DUNBAR,HD-2,WThirdSt/Wrt Dbr
R72 08503 0048,120,0,120,120,0,120,WRIGHT-DUNBAR,HD-2,WThirdSt/Wrt Dbr
R72 08502 0073,2080,0,2080,1630,0,1630,WRIGHT-DUNBAR,HD-2,WThirdSt/Wrt Dbr
R72 08502 0056,2280,0,2280,1780,0,1780,WRIGHT-DUNBAR,HD-2,WThirdSt/Wrt Dbr
R72 08503 0049,320,0,320,260,0,260,WRIGHT-DUNBAR,HD-2,WThirdSt/Wrt Dbr
R72 08502 0064,2080,0,2080,1630,0,1630,WRIGHT-DUNBAR,HD-2,WThirdSt/Wrt Dbr
R72 08503 0051,250,0,250,250,0,250,WRIGHT-DUNBAR,HD-2,WThirdSt/Wrt Dbr
R72 08503 0061,180,0,180,140,0,140,WRIGHT-DUNBAR,HD-2,WThirdSt/Wrt Dbr
R72 08502 0088,1070,0,1070,840,0,840,WRIGHT-DUNBAR,HD-2,WThirdSt/Wrt Dbr
