R72 08502 0074,1580,0,1580
R72 08503 0066,660,0,660
R72 08502 0029,25040,82210,107250
R72 08502 0062,1140,0,1140
R72 08503 0042,350,0,350
R72 08503 0017,410,0,410
R72 08502 0068,2080,0,2080
R72 08601 0011,4820,29390,34210
R72 08601 0019,4590,6270,10860
R72 08602 0022,22960,109640,132600
R72 08503 0057,600,0,600
R72 08503 0067,730,0,730
R72 08502 0063,1170,0,1170
R72 08502 0079,1580,0,1580
R72 08503 0069,120,0,120
R72 08503 0055,450,0,450
R72 08604 0047,14980,0,14980
R72 08503 0037,220,0,220
R72 08502 0067,2080,0,2080
R72 08503 0062,180,0,180
R72 08502 0072,2080,0,2080
R72 08503 0059,180,0,180
R72 08502 0080,1580,0,1580
R72 08503 0060,180,0,180
R72 08601 0009,5220,0,5220
R72 08502 0081,1580,0,1580
R72 08503 0054,450,0,450
R72 08502 0077,880,0,880
R72 08601 0060,4060,99260,103320
R72 08602 0032,7920,0,7920
R72 08601 0017,4960,3290,8250
R72 08503 0065,330,0,330
R72 08503 0021,310,0,310
R72 08502 0087,8740,0,8740
R72 08502 0015,22710,2950,25660
R72 08603 0042,13440,0,13440
R72 08502 0075,1580,0,1580
R72 08503 0063,180,0,180
R72 08503 0048,120,0,120
R72 08502 0073,2080,0,2080
R72 08502 0056,2280,0,2280
R72 08503 0049,320,0,320
R72 08502 0064,2080,0,2080
R72 08503 0051,250,0,250
R72 08503 0061,180,0,180
R72 08502 0088,1070,0,1070
R72 08601 0003,1530,0,1530
R72 08602 0028,15820,0,15820
R72 08603 0028,23520,43210,66730
R72 08502 0070,2270,0,2270
R72 08502 0066,2080,0,2080
R72 08503 0052,350,0,350
R72 08502 0032,12780,0,12780
R72 08503 0038,290,0,290
R72 08503 0043,27830,56100,83930
R72 08601 0027,22080,31690,53770
R72 08602 0029,7310,0,7310
R72 08503 0064,180,0,180
R72 08503 0046,120,0,120
R72 08503 0022,0,0,0
R72 08603 0067,29120,89210,118330
R72 08503 0072,240,0,240
R72 08503 0039,380,0,380
R72 08503 0019,0,0,0
R72 08705 0029,!,!,!
R72 08503 0058,!,!,!
R72 08603 0026,!,!,!
R72 08502 0022,!,!,!
R72 08715 0004,36230,36550,72780
R72 08706 0090,23520,33830,57350
R72 08501 0025,!,!,!
R72 08602 0020,31640,70480,102120
R72 08604 0002,28090,115310,143400
R72 08603 0095,17470,0,17470
R72 08603 0096,17470,37010,54480
R72 08603 0090,27470,0,27470
R72 08601 0007,9350,84250,93600
R72 08601 0052,29820,39560,69380
R72 08715 0020,2280,0,2280
R72 08705 0022,14660,295890,310550
R72 08715 0012,28480,33820,62300
R72 08604 0019,!,!,!
R72 08604 0023,31640,92270,123910
R72 08604 0024,9800,8620,18420
R72 08706 0096,!,!,!
R72 08603 0092,26210,0,26210
R72 08602 0004,9580,2633460,2643040
R72 08705 0016,5820,121490,127310
R72 08602 0016,31160,59020,90180
R72 08706 0087,24720,0,24720
R72 08602 0033,8280,7430,15710
R72 08603 0062,29120,68630,97750
R72 08502 0078,!,!,!
R72 08604 0046,!,!,!
R72 08502 0095,1890,0,1890
R72 08706 0073,18370,0,18370
R72 08502 0052,25040,95190,120230
R72 08502 0051,25040,111180,136220
R72 08601 0030,8040,0,8040
R72 08603 0093,25200,0,25200
R72 08603 0003,12880,0,12880
R72 08705 0019,4820,6120,10940
R72 08603 0104,16110,0,16110
R72 08603 0085,!,!,!
R72 08602 0010,32650,77880,110530
R72 08601 0062,5220,2410,7630
R72 08603 0091,26960,0,26960
R72 08604 0041,4190,0,4190
R72 08705 0028,!,!,!
R72 08602 0006,!,!,!
R72 08715 0010,16160,0,16160
R72 08706 0086,22900,0,22900
R72 08706 0024,!,!,!
R72 08602 0005,!,!,!
R72 08602 0034,!,!,!
R72 08502 0016,!,!,!
R72 08502 0035,!,!,!
R72 08503 0070,!,!,!
R72 08705 0021,!,!,!
R72 08602 0026,!,!,!
R72 08705 0015,5880,209710,215590
R72 08705 0031,3290,0,3290
R72 08604 0052,11200,9000,20200
R72 08601 0026,28560,35330,63890
R72 08706 0075,16020,0,16020
R72 08502 0054,25040,84960,110000
R72 08715 0011,18140,0,18140
R72 08715 0003,35820,89830,125650
R72 08503 0075,!,!,!
R72 08706 0071,26450,0,26450
R72 08602 0024,31640,55890,87530
R72 08503 0031,26940,62010,88950
R72 08715 0019,3010,2780,5790
R72 08602 0037,35250,87810,123060
R72 08604 0004,26220,91810,118030
R72 08604 0040,35200,44810,80010
R72 08502 0007,500,0,500
R72 08503 0032,27200,88950,116150
R72 08602 0018,23450,74220,97670
R72 08715 0021,2280,0,2280
R72 08603 0044,40320,53850,94170
R72 08603 0037,21280,101620,122900
R72 08603 0038,8120,0,8120
R72 08602 0030,990,0,990
R72 08715 0018,5540,6300,11840
R72 08503 0077,31920,101630,133550
R72 08706 0085,27880,0,27880
R72 08603 0060,820,0,820
R72 08715 0007,39570,75560,115130
R72 08502 0061,11150,0,11150
R72 08502 0031,25040,48890,73930
R72 08501 0026,1160,0,1160
R72 08502 0028,12520,0,12520
R72 08602 0027,29660,85710,115370
R72 08602 0001,3660,21560,25220
R72 08502 0006,1600,1280,2880
R72 08603 0077,20790,65280,86070
R72 08604 0021,31080,69060,100140
R72 08603 0001,24980,109250,134230
R72 08604 0042,4820,0,4820
R72 08604 0039,25310,0,25310
R72 08706 0080,18000,0,18000
R72 08502 0024,2320,1680,4000
R72 08706 0078,18180,0,18180
R72 08501 0040,!,!,!
R72 08503 0056,!,!,!
R72 08601 0015,!,!,!
R72 08601 0013,!,!,!
R72 08706 0023,!,!,!
R72 08601 0010,!,!,!
R72 08601 0020,4590,29340,33930
R72 08502 0019,!,!,!
R72 08706 0082,19090,0,19090
R72 08503 0080,35280,77490,112770
R72 08706 0076,17930,3880,21810
R72 08502 0014,30350,84070,114420
R72 08502 0065,2570,0,2570
R72 08603 0105,11090,0,11090
R72 08502 0013,24260,31300,55560
R72 08603 0078,900,7060,7960
R72 08604 0051,31080,98960,130040
R72 08603 0021,12770,0,12770
R72 08603 0099,59140,0,59140
R72 08601 0058,27840,95740,123580
R72 08601 0053,!,!,!
R72 08503 0082,37570,89420,126990
R72 08603 0022,25540,65450,90990
R72 08503 0015,29640,82410,112050
R72 08715 0001,37840,72590,110430
R72 08603 0020,9980,0,9980
R72 08603 0024,25540,71940,97480
R72 08503 0086,29960,151290,181250
R72 08501 0023,960,0,960
R72 08706 0077,25210,18000,43210
R72 08604 0020,31640,11470,43110
R72 08603 0025,28900,60050,88950
R72 08503 0029,26420,102450,128870
R72 08503 0081,35280,83010,118290
R72 08601 0031,!,!,!
R72 08602 0025,33620,75310,108930
R72 08601 0014,!,!,!
R72 08603 0027,!,!,!
R72 08603 0043,13440,0,13440
R72 08705 0023,!,!,!
R72 08602 0017,!,!,!
R72 08705 0025,!,!,!
R72 08601 0006,!,!,!
R72 08603 0064,!,!,!
R72 08706 0074,23660,9290,32950
R72 08501 0041,!,!,!
R72 08705 0030,!,!,!
R72 08603 0023,25540,63830,89370
R72 08604 0005,26960,82710,109670
R72 08715 0006,38900,105840,144740
R72 08604 0048,29960,102670,132630
R72 08502 0076,!,!,!
R72 08705 0024,7550,122620,130170
R72 08603 0089,27970,0,27970
R72 08502 0090,30420,64580,95000
R72 08602 0015,24120,47370,71490
R72 08604 0003,27340,85470,112810
R72 08705 0033,20200,35100,55300
R72 08503 0084,30240,84360,114600
R72 08602 0019,3410,0,3410
R72 08501 0022,1380,0,1380
R72 08502 0096,28560,96100,124660
R72 08706 0092,25100,7950,33050
R72 08715 0002,33010,89500,122510
R72 08604 0050,29960,102340,132300
R72 08706 0093,1270,10170,11440
R72 08502 0033,25810,83660,109470
R72 08502 0025,4950,0,4950
R72 08603 0002,24920,59600,84520
R72 08715 0013,14240,0,14240
R72 08603 0039,26880,145030,171910
R72 08502 0010,24020,81400,105420
R72 08706 0072,18370,0,18370
R72 08604 0017,28670,137430,166100
R72 08602 0023,31640,119420,151060
R72 08502 0020,29120,58590,87710
R72 08706 0089,19870,0,19870
R72 08501 0058,9370,0,9370
R72 08706 0091,10080,0,10080
R72 08603 0063,14560,0,14560
R72 08604 0025,16020,0,16020
R72 08603 0065,29120,140440,169560
R72 08602 0007,2870,0,2870
R72 08601 0059,22430,90980,113410
R72 08501 0027,!,!,!
R72 08501 0020,3170,836750,839920
R72 08603 0103,15590,0,15590
R72 08503 0030,3330,0,3330
R72 08601 0016,!,!,!
R72 08502 0082,!,!,!
R72 08601 0008,!,!,!
R72 08503 0050,!,!,!
R72 08502 0037,!,!,!
R72 08705 0018,!,!,!
R72 08501 0019,!,!,!
R72 08601 0029,!,!,!
R72 08603 0066,!,!,!
R72 08706 0088,29400,4770,34170
R72 08501 0024,1250,0,1250
R72 08503 0083,29960,94540,124500
R72 08602 0008,3890,3740,7630
R72 08706 0083,27230,12730,39960
R72 08706 0084,31820,11620,43440
R72 08503 0018,!,!,!
R72 08604 0018,!,!,!
R72 08705 0026,!,!,!
R72 08602 0012,25970,52990,78960
R72 08604 0026,!,!,!
R72 08705 0017,6930,68840,75770
R72 08604 0007,26960,70390,97350
R72 08601 0012,!,!,!
R72 08502 0092,2370,0,2370
R72 08705 0020,5880,7410,13290
R72 08602 0003,2030,0,2030
R72 08502 0086,25040,65360,90400
R72 08602 0002,1480,0,1480
R72 08604 0045,21840,103450,125290
R72 08603 0006,10290,0,10290
R72 08502 0058,25040,76200,101240
R72 08715 0005,36230,104230,140460
R72 08602 0013,3710,0,3710
R72 08502 0085,1050,0,1050
R72 08706 0081,12840,0,12840
R72 08705 0027,5750,4290,10040
R72 08603 0094,17470,0,17470
R72 08502 0057,25040,110930,135970
R72 08603 0102,15590,0,15590
R72 08603 0040,26880,48960,75840
R72 08603 0041,26880,8740,35620
R72 08503 0090,28000,42170,70170
R72 08503 0088,24360,0,24360
R72 08503 0089,23520,0,23520
R72 08601 0002,3260,0,3260
R72 08601 0073,!,!,!
R72 08601 0001,5920,143300,149220
R72 08601 0071,0,0,0
R72 08502 0049,24780,92950,117730
R72 08502 0048,1020,0,1020
R72 08503 0078,31640,139660,171300
R72 08602 0014,5510,0,5510
R72 08502 0018,26460,60590,87050
R72 08601 0025,14280,0,14280
R72 08601 0024,14280,93030,107310
R72 08603 0005,13440,0,13440
R72 08503 0041,27560,64520,92080
R72 08503 0085,26570,119390,145960
R72 08715 0008,31920,56630,88550
R72 08603 0101,31190,63690,94880
R72 08502 0034,25810,64750,90560
R72 08502 0036,13290,1580,14870
R72 08502 0050,25040,90880,115920
R72 08603 0100,32220,62600,94820
R72 08603 0068,29120,94480,123600
R72 08503 0040,27300,72700,100000
R72 08604 0049,29960,97800,127760
R72 08503 0028,26160,15440,41600
R72 08604 0022,31640,109760,141400
R72 08706 0094,21600,0,21600
R72 08706 0095,21600,0,21600
R72 08603 0098,32760,31560,64320
R72 08603 0069,14560,0,14560
R72 08715 0009,30240,87210,117450
R72 08502 0091,30520,91400,121920
R72 08602 0031,23520,76490,100010
R72 08706 0079,12000,0,12000
R72 08602 0011,29680,136160,165840
R72 08604 0001,29960,85740,115700
R72 08502 0017,26940,67830,94770
R72 08503 0012,26160,97020,123180
R72 08601 0018,5220,71830,77050
R72 08502 0011,150,0,150
R72 08502 0012,24860,88720,113580
R72 08503 0079,35600,106470,142070
R72 08601 0028,26220,124940,151160
R72 08502 0053,25040,68120,93160
R72 08503 0027,28700,125030,153730
R72 08603 0004,26320,64580,90900
R72 08502 0021,31370,60810,92180
R72 08502 0023,2320,0,2320
R72 08603 0061,25200,81560,106760
R72 08604 0008,25470,48360,73830
R72 08604 0006,25470,78550,104020
R72 08503 0087,28090,133810,161900
R72 08502 0059,25040,78410,103450
